ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
989301,989301,0,0
989482,35806853,1,1
989482,989482,0,0
989567,989567,0,0
989727,989727,0,0
989878,989878,0,0
989957,989957,0,0
990009,990009,0,0
990028,990028,0,0
990069,990069,0,0
990337,990337,0,0
990340,990340,0,0
990413,990413,0,0
990499,990499,0,0
990678,990678,0,0
990760,990760,0,0
991003,991003,0,0
991382,991382,0,0
991706,991706,0,0
991710,991710,0,0
991825,991825,0,0
991855,991855,0,0
991876,35804761,1,1
991876,35803676,1,1
991876,35804306,1,1
991876,35804767,1,1
991876,35803693,1,1
991876,991876,0,0
991876,35803585,1,1
991876,35804545,1,1
991876,35804200,1,1
991876,35805366,1,1
991876,35803692,1,1
991876,35806400,1,1
991876,35102009,1,1
991876,35805369,1,1
991876,35805455,1,1
991876,35806943,1,1
992127,992127,0,0
992153,992153,0,0
992308,992308,0,0
992409,992409,0,0
992456,992456,0,0
992590,992590,0,0
992716,992716,0,0
992956,992956,0,0
993631,993631,0,0
993979,993979,0,0
994058,994058,0,0
994058,35805061,1,1
994058,35805075,1,1
994058,35804539,1,1
994058,35805119,1,1
994341,994341,0,0
996392,996392,0,0
996393,996393,0,0
996416,996416,0,0
996541,996541,0,0
996625,996625,0,0
997276,35101978,1,1
997276,35804151,1,1
997276,35805342,1,1
997276,35807024,1,1
997276,35803582,1,1
997276,35806264,1,1
997276,35804589,1,1
997276,35803595,1,1
997276,997276,0,0
997276,35805329,1,1
997276,35804166,1,1
997276,35805328,1,1
997276,35803432,1,1
997276,35804158,1,1
997276,35803580,1,1
997276,35804527,1,1
997276,35806625,1,1
997276,35803572,1,1
997276,35806131,1,1
997276,35805248,1,1
997496,997496,0,0
997881,997881,0,0
998392,998392,0,0
998394,998394,0,0
998415,998415,0,0
998598,998598,0,0
1000560,35803994,1,1
1000560,35804148,1,1
1000560,35803621,1,1
1000560,35803574,1,1
1000560,1000560,0,0
1000560,35804433,1,1
1000560,35803676,1,1
1000560,35806383,1,1
1000560,35803576,1,1
1000560,35805369,1,1
1000560,35805651,1,1
1000560,35804595,1,1
1000560,35804600,1,1
1000560,35803679,1,1
1000560,35803571,1,1
1000560,35803572,1,1
1000560,35803693,1,1
1000560,35803577,1,1
1000560,35806136,1,1
1000560,35805757,1,1
1000560,35803690,1,1
1000560,35805245,1,1
1000560,35805719,1,1
1000560,35804761,1,1
1000560,35805649,1,1
1000560,35804527,1,1
1000560,35804241,1,1
1000560,35804520,1,1
1000560,35803682,1,1
1000560,35804798,1,1
1000560,35803692,1,1
1000560,35806115,1,1
1000560,35803479,1,1
1000560,35805350,1,1
1000560,35806948,1,1
1000560,35804144,1,1
1000560,35805831,1,1
1000560,35805364,1,1
1000560,35806577,1,1
1000560,35804162,1,1
1000560,35805342,1,1
1000632,1000632,0,0
1000772,35803574,1,1
1000772,1000772,0,0
1000772,35101612,1,1
1000772,35803692,1,1
1000772,35805328,1,1
1000772,35804241,1,1
1000772,35806136,1,1
1000772,35804527,1,1
1000772,35805369,1,1
1000772,35805350,1,1
1000772,35803571,1,1
1000772,35805334,1,1
1000772,35806400,1,1
1000772,35805245,1,1
1000772,35803693,1,1
1000772,35803572,1,1
1000772,35803576,1,1
1000979,1000979,0,0
1000995,1000995,0,0
1001419,1001419,0,0
1036059,1036059,0,0
1036094,1036094,0,0
1036157,1036157,0,0
1036228,1036228,0,0
1036252,1036252,0,0
1036425,1036425,0,0
1036475,1036475,0,0
1036487,1036487,0,0
1036525,1036525,0,0
1036600,1036600,0,0
1036636,1036636,0,0
1036667,1036667,0,0
1036690,1036690,0,0
1036884,1036884,0,0
1037005,1037005,0,0
1037015,1037015,0,0
1037358,1037358,0,0
1101554,1101554,0,0
1101703,1101703,0,0
1101898,1101898,0,0
1102527,1102527,0,0
1102527,35806115,1,1
1102527,35806131,1,1
1102527,35804162,1,1
1102527,35806136,1,1
1102917,1102917,0,0
1103006,1103006,0,0
1103137,1103137,0,0
1103314,1103314,0,0
1103374,1103374,0,0
1103518,1103518,0,0
1103552,1103552,0,0
1103640,1103640,0,0
1103951,1103951,0,0
1104019,1104019,0,0
1104095,1104095,0,0
1105775,1105775,0,0
1105853,1105853,0,0
1105889,1105889,0,0
1106647,1106647,0,0
1106740,1106740,0,0
1106776,1106776,0,0
1107830,1107830,0,0
1110410,1110410,0,0
1110727,1110727,0,0
1110942,1110942,0,0
1111220,1111220,0,0
1111706,1111706,0,0
1112807,35806331,1,1
1112807,35805373,1,1
1112807,35806061,1,1
1112807,42542407,1,1
1112807,35806272,1,1
1112807,35806271,1,1
1112807,35806054,1,1
1112807,35806316,1,1
1112807,35806332,1,1
1112807,35804520,1,1
1112807,35806098,1,1
1112807,35101823,1,1
1112807,35806864,1,1
1112807,35805377,1,1
1112807,35806319,1,1
1112807,35806259,1,1
1112807,35805374,1,1
1112807,35806261,1,1
1112807,35806290,1,1
1112807,35806057,1,1
1112807,35807040,1,1
1112807,35806285,1,1
1112807,35806286,1,1
1112807,35806300,1,1
1112807,35806299,1,1
1112807,35806303,1,1
1112807,35805064,1,1
1112807,35806273,1,1
1112807,35806056,1,1
1112807,35806127,1,1
1112807,35806277,1,1
1112807,35806268,1,1
1112807,35806284,1,1
1112807,35806274,1,1
1112807,35803596,1,1
1112807,35806066,1,1
1112807,35806655,1,1
1112807,35806053,1,1
1112807,35806317,1,1
1112807,35804388,1,1
1112807,35806325,1,1
1112807,35806324,1,1
1112807,35805045,1,1
1112807,35806636,1,1
1112807,35806302,1,1
1112807,35806260,1,1
1112807,35806330,1,1
1112807,35804591,1,1
1112807,1112807,0,0
1112807,35805375,1,1
1112807,35806051,1,1
1112921,1112921,0,0
1113648,1113648,0,0
1114122,1114122,0,0
1114220,1114220,0,0
1114375,1114375,0,0
1114620,1114620,0,0
1114771,1114771,0,0
1115008,1115008,0,0
1115572,1115572,0,0
1115588,1115588,0,0
1116031,1116031,0,0
1116109,1116109,0,0
1118045,1118045,0,0
1118084,1118084,0,0
1118117,1118117,0,0
1119119,1119119,0,0
1119510,1119510,0,0
1123534,1123534,0,0
1123609,1123609,0,0
1123609,44506754,0,0
1123610,1123610,0,0
1123610,44814585,0,0
1123611,45774435,0,0
1123611,1123611,0,0
1123612,1123612,0,0
1123612,35605546,0,0
1123613,1123613,0,0
1123614,1123614,0,0
1123615,1123615,0,0
1123616,1123616,0,0
1123617,1123617,0,0
1123618,1123739,1,1
1123618,1583722,2,2
1123618,1123633,1,1
1123618,45774435,2,2
1123618,793143,2,2
1123618,1501778,1,1
1123618,1123611,1,1
1123618,44506754,2,2
1123618,1123618,0,0
1123618,44816332,2,2
1123618,1123630,1,1
1123618,40170911,2,2
1123618,1123609,1,1
1123619,1593457,0,0
1123619,1123619,0,0
1123620,1123620,0,0
1123621,1123621,0,0
1123622,1123622,0,0
1123622,35603563,0,0
1123623,1123623,0,0
1123624,1123624,0,0
1123625,1123625,0,0
1123626,1123626,0,0
1123627,1123627,0,0
1123627,1123890,1,1
1123627,44785829,2,2
1123627,1123673,1,1
1123627,45774751,2,2
1123627,43526465,2,2
1123627,1123740,1,1
1123629,1123629,0,0
1123630,1123630,0,0
1123630,40170911,0,0
1123631,1123631,0,0
1123632,19133329,0,0
1123632,1123632,0,0
1123633,1123633,0,0
1123633,1583722,0,0
1123645,1123645,0,0
1123646,1123646,0,0
1123646,794068,0,0
1123646,35804064,1,1
1123646,35805083,1,1
1123646,35804050,1,1
1123647,1123647,0,0
1123673,1123673,0,0
1123673,43526465,0,0
1123674,1123674,0,0
1123674,35604657,0,0
1123674,35804390,1,1
1123676,35803474,1,1
1123676,35806097,1,1
1123676,35100084,1,1
1123676,35803478,1,1
1123676,35604205,0,0
1123676,1123676,0,0
1123676,35804617,1,1
1123676,35803466,1,1
1123676,35804605,1,1
1123677,42628962,0,0
1123677,1123677,0,0
1123678,1123678,0,0
1123679,1123679,0,0
1123680,1123680,0,0
1123681,1123681,0,0
1123681,1594587,0,0
1123698,1123625,1,1
1123698,1123780,1,1
1123698,1123901,1,1
1123698,1123893,1,1
1123698,1123698,0,0
1123698,1123624,1,1
1123698,1123679,1,1
1123739,44816332,0,0
1123739,1123739,0,0
1123740,45774751,0,0
1123740,1123740,0,0
1123741,46275447,0,0
1123741,1123741,0,0
1123742,1123742,0,0
1123743,1123743,0,0
1123743,35804394,1,1
1123743,35605522,0,0
1123744,1718211,0,0
1123744,1123744,0,0
1123745,1123745,0,0
1123746,1123746,0,0
1123746,1510235,0,0
1123747,1123747,0,0
1123748,1123748,0,0
1123749,1123749,0,0
1123750,1123750,0,0
1123750,35803509,1,1
1123750,35803510,1,1
1123750,35803513,1,1
1123750,1594003,0,0
1123776,35604032,0,0
1123776,35806283,1,1
1123776,35806314,1,1
1123776,1123776,0,0
1123776,35806313,1,1
1123776,35806065,1,1
1123776,35806315,1,1
1123777,1123777,0,0
1123778,1123778,0,0
1123779,1123779,0,0
1123780,1123780,0,0
1123781,1594333,0,0
1123781,1123781,0,0
1123782,1123782,0,0
1123783,1123783,0,0
1123783,903031,0,0
1123810,1123810,0,0
1123811,19004969,0,0
1123811,1123811,0,0
1123812,1123812,0,0
1123813,1123813,0,0
1123814,1123814,0,0
1123814,19045983,0,0
1123815,1123815,0,0
1123815,19069075,0,0
1123816,1123816,0,0
1123817,1123817,0,0
1123818,19011904,0,0
1123818,1123818,0,0
1123819,1123819,0,0
1123820,1123820,0,0
1123823,1123823,0,0
1123824,1123824,0,0
1123825,1123825,0,0
1123826,1123826,0,0
1123826,46287389,0,0
1123827,1123827,0,0
1123827,46287434,0,0
1123828,35805886,1,1
1123828,1123828,0,0
1123828,35606631,0,0
1123829,35605804,0,0
1123829,35806138,1,1
1123829,35805321,1,1
1123829,1123829,0,0
1123830,1123830,0,0
1123831,1123831,0,0
1123889,1123889,0,0
1123890,44785829,0,0
1123890,1123890,0,0
1123891,35807100,1,1
1123891,1123891,0,0
1123891,45892847,0,0
1123892,46234135,0,0
1123892,1123892,0,0
1123893,1123893,0,0
1123894,1123894,0,0
1123895,1123895,0,0
1123896,1123614,1,1
1123896,1123631,1,1
1123896,1123647,1,1
1123896,1123896,0,0
1123896,1123748,1,1
1123896,1123615,1,1
1123896,1123645,1,1
1123896,1123820,1,1
1123896,1123678,1,1
1123896,1123777,1,1
1123896,1123817,1,1
1123896,1123626,1,1
1123896,1123747,1,1
1123896,1123902,1,1
1123897,1510627,0,0
1123897,1123897,0,0
1123898,35101979,1,1
1123898,35806311,1,1
1123898,35806063,1,1
1123898,35605744,0,0
1123898,1123898,0,0
1123898,35806312,1,1
1123898,35101150,1,1
1123898,35806282,1,1
1123898,35806326,1,1
1123899,1123899,0,0
1123899,36249810,0,0
1123900,1123900,0,0
1123901,1123901,0,0
1123902,1123902,0,0
1123903,1123903,0,0
1123903,1593331,0,0
1123904,1123904,0,0
1123995,1123995,0,0
1124300,1124300,0,0
1124957,1124957,0,0
1125315,35806315,1,1
1125315,35805082,1,1
1125315,35804589,1,1
1125315,35803432,1,1
1125315,35805653,1,1
1125315,35803621,1,1
1125315,35805640,1,1
1125315,35805074,1,1
1125315,35804159,1,1
1125315,35805757,1,1
1125315,35806096,1,1
1125315,35806313,1,1
1125315,35806131,1,1
1125315,35804583,1,1
1125315,35805915,1,1
1125315,35806063,1,1
1125315,35804600,1,1
1125315,35806136,1,1
1125315,35804571,1,1
1125315,35806283,1,1
1125315,35805036,1,1
1125315,35804624,1,1
1125315,35804162,1,1
1125315,35805660,1,1
1125315,35804814,1,1
1125315,35806115,1,1
1125315,35804585,1,1
1125315,35806638,1,1
1125315,35804592,1,1
1125315,35803595,1,1
1125315,35805657,1,1
1125315,35101979,1,1
1125315,35803546,1,1
1125315,35804573,1,1
1125315,35804594,1,1
1125315,1125315,0,0
1125315,35806326,1,1
1125315,35806861,1,1
1125315,35806065,1,1
1125315,35805041,1,1
1125315,35805642,1,1
1125315,35806863,1,1
1125315,35804587,1,1
1125315,35805063,1,1
1125315,35804609,1,1
1125315,35804588,1,1
1125315,35804608,1,1
1125315,35805116,1,1
1125315,35806314,1,1
1125315,35806640,1,1
1125443,1125443,0,0
1125449,1125449,0,0
1125765,1125765,0,0
1126128,1126128,0,0
1126557,1126557,0,0
1126658,1126658,0,0
1129625,35803577,1,1
1129625,35803572,1,1
1129625,35804432,1,1
1129625,35804608,1,1
1129625,35804600,1,1
1129625,35804594,1,1
1129625,35805773,1,1
1129625,35101978,1,1
1129625,35805116,1,1
1129625,35805350,1,1
1129625,35803621,1,1
1129625,35804588,1,1
1129625,35805074,1,1
1129625,35804007,1,1
1129625,35805063,1,1
1129625,35805642,1,1
1129625,35806115,1,1
1129625,35805766,1,1
1129625,35805653,1,1
1129625,35805248,1,1
1129625,35803692,1,1
1129625,35806625,1,1
1129625,35804624,1,1
1129625,35804159,1,1
1129625,35804795,1,1
1129625,35803703,1,1
1129625,35806131,1,1
1129625,1129625,0,0
1129625,35807044,1,1
1129625,35805342,1,1
1129625,35804571,1,1
1129625,35804583,1,1
1129625,35806063,1,1
1129625,35804151,1,1
1129625,35806314,1,1
1129625,35805328,1,1
1129625,35804585,1,1
1129625,35805084,1,1
1129625,35805329,1,1
1129625,35804587,1,1
1129625,35804162,1,1
1129625,35101979,1,1
1129625,35806096,1,1
1129625,35806283,1,1
1129625,35804595,1,1
1129625,35803432,1,1
1129625,35803571,1,1
1129625,35806313,1,1
1129625,35805036,1,1
1129625,35805657,1,1
1129625,35803580,1,1
1129625,35806640,1,1
1129625,35804166,1,1
1129625,35804589,1,1
1129625,35804158,1,1
1129625,35805771,1,1
1129625,35806065,1,1
1129625,35803595,1,1
1129625,35804095,1,1
1129625,35804520,1,1
1129625,35806315,1,1
1129625,35803582,1,1
1129625,35805660,1,1
1129625,35805770,1,1
1129625,35804527,1,1
1129625,35807024,1,1
1130585,1130585,0,0
1130863,1130863,0,0
1133201,1133201,0,0
1133732,1133732,0,0
1133993,1133993,0,0
1134439,1134439,0,0
1135710,1135710,0,0
1135766,1135766,0,0
1136422,1136422,0,0
1136487,1136487,0,0
1136601,1136601,0,0
1136980,1136980,0,0
1137460,1137460,0,0
1137529,1137529,0,0
1138050,1138050,0,0
1139042,1139042,0,0
1139179,1139179,0,0
1139216,1139216,0,0
1139699,1139699,0,0
1139993,1139993,0,0
1140088,1140088,0,0
1140123,1140123,0,0
1140590,1140590,0,0
1140640,1140640,0,0
1140643,1140643,0,0
1141018,1141018,0,0
1143374,1143374,0,0
1145379,1145379,0,0
1146810,1146810,0,0
1147878,1147878,0,0
1149196,1149196,0,0
1149196,35805640,1,1
1149196,35804594,1,1
1149196,35806063,1,1
1149196,35804592,1,1
1149380,1149380,0,0
1150345,1150345,0,0
1150362,1150362,0,0
1150770,1150770,0,0
1150836,1150836,0,0
1150871,1150871,0,0
1150886,1150886,0,0
1151422,1151422,0,0
1151789,1151789,0,0
1152134,1152134,0,0
1152631,1152631,0,0
1153013,1153013,0,0
1153013,35804814,1,1
1153428,1153428,0,0
1153664,1153664,0,0
1153928,1153928,0,0
1154029,1154029,0,0
1154077,1154077,0,0
1154161,1154161,0,0
1154332,1154332,0,0
1154343,1154343,0,0
1156378,1156378,0,0
1157456,1157456,0,0
1158632,1158632,0,0
1159811,1159811,0,0
1160114,1160114,0,0
1160397,1160397,0,0
1160421,1160421,0,0
1163570,1163570,0,0
1163944,1163944,0,0
1164108,1164108,0,0
1167322,35804591,1,1
1167322,35102012,1,1
1167322,35805751,1,1
1167322,35804073,1,1
1167322,35804600,1,1
1167322,35804587,1,1
1167322,35804624,1,1
1167322,35803596,1,1
1167322,35803429,1,1
1167322,35804588,1,1
1167322,35804595,1,1
1167322,35805752,1,1
1167322,35803432,1,1
1167322,35804609,1,1
1167322,35803621,1,1
1167322,35805643,1,1
1167322,35804589,1,1
1167322,35804593,1,1
1167322,35804577,1,1
1167322,35804592,1,1
1167322,35804614,1,1
1167322,35803620,1,1
1167322,1167322,0,0
1167322,35804074,1,1
1167322,35804520,1,1
1167322,35805653,1,1
1167322,35804585,1,1
1167322,35804608,1,1
1167322,35804072,1,1
1167322,35102014,1,1
1168079,1168079,0,0
1169352,1169352,0,0
1169364,1169364,0,0
1169375,1169375,0,0
1169513,1169513,0,0
1169605,1169605,0,0
1172206,1172206,0,0
1174888,1174888,0,0
1177480,1177480,0,0
1178663,1178663,0,0
1178663,35806131,1,1
1180182,1180182,0,0
1180412,1180412,0,0
1181809,1181809,0,0
1183554,1183554,0,0
1183673,1183673,0,0
1183734,1183734,0,0
1183776,1183776,0,0
1183818,1183818,0,0
1183944,1183944,0,0
1183951,1183951,0,0
1185922,1185922,0,0
1186087,1186087,0,0
1186385,1186385,0,0
1186388,1186388,0,0
1186432,1186432,0,0
1186591,1186591,0,0
1188052,1188052,0,0
1188114,1188114,0,0
1188114,35804166,1,1
1188114,35805082,1,1
1189220,1189220,0,0
1189458,1189458,0,0
1189490,1189490,0,0
1189596,1189596,0,0
1189697,1189697,0,0
1189754,1189754,0,0
1189766,1189766,0,0
1192218,1192218,0,0
1192710,35806638,1,1
1192710,35805364,1,1
1192710,35804166,1,1
1192710,35805041,1,1
1192710,35805468,1,1
1192710,35803572,1,1
1192710,1192710,0,0
1195334,1195334,0,0
1195492,1195492,0,0
1196514,1196514,0,0
1196677,1196677,0,0
1197677,35803546,1,1
1197677,35804527,1,1
1197677,35806063,1,1
1197677,35804166,1,1
1197677,35805350,1,1
1197677,35804609,1,1
1197677,1197677,0,0
1197736,1197736,0,0
1200939,1200939,0,0
1201620,1201620,0,0
1236493,1236493,0,0
1236607,1236607,0,0
1236744,1236744,0,0
1237049,1237049,0,0
1300153,1300153,0,0
1300673,1300673,0,0
1300751,1300751,0,0
1300978,1300978,0,0
1300978,35805250,1,1
1300978,35804361,1,1
1301025,1301025,0,0
1301025,35803720,1,1
1301025,35806286,1,1
1301025,35807096,1,1
1301025,35806261,1,1
1301025,35806259,1,1
1301025,35806268,1,1
1301025,35806061,1,1
1301025,35804520,1,1
1301065,1301065,0,0
1301065,35807097,1,1
1301125,1301125,0,0
1301125,35804640,1,1
1301125,35805038,1,1
1301125,35804236,1,1
1301125,42542424,1,1
1301125,35806361,1,1
1301152,1301152,0,0
1301267,35806056,1,1
1301267,35806335,1,1
1301267,35804016,1,1
1301267,35806286,1,1
1301267,35803998,1,1
1301267,35102015,1,1
1301267,35804347,1,1
1301267,35804011,1,1
1301267,35806336,1,1
1301267,35806339,1,1
1301267,42542392,1,1
1301267,35805842,1,1
1301267,35806349,1,1
1301267,35805068,1,1
1301267,35805841,1,1
1301267,35806057,1,1
1301267,35805830,1,1
1301267,35806090,1,1
1301267,35805070,1,1
1301267,35804014,1,1
1301267,35806348,1,1
1301267,35806304,1,1
1301267,35803618,1,1
1301267,35806058,1,1
1301267,35806342,1,1
1301267,35806351,1,1
1301267,35806062,1,1
1301267,35806060,1,1
1301267,35803628,1,1
1301267,35804009,1,1
1301267,35806300,1,1
1301267,35805067,1,1
1301267,35804008,1,1
1301267,35806266,1,1
1301267,35804000,1,1
1301267,35806273,1,1
1301267,35804012,1,1
1301267,35805051,1,1
1301267,35803569,1,1
1301267,35803999,1,1
1301267,35803616,1,1
1301267,35804345,1,1
1301267,35806084,1,1
1301267,35805055,1,1
1301267,35804346,1,1
1301267,35805072,1,1
1301267,35804010,1,1
1301267,35806079,1,1
1301267,35805837,1,1
1301267,35803500,1,1
1301267,35804418,1,1
1301267,35806275,1,1
1301267,35806299,1,1
1301267,1301267,0,0
1301267,35806344,1,1
1301267,35806350,1,1
1301267,35802851,1,1
1301267,35806055,1,1
1301267,35806282,1,1
1301267,35806291,1,1
1301267,35806346,1,1
1301267,35806345,1,1
1301267,35805054,1,1
1301267,35803629,1,1
1301267,35806258,1,1
1301267,35806347,1,1
1302398,1302398,0,0
1302788,1302788,0,0
1303339,1303339,0,0
1303425,1303425,0,0
1303425,35805800,1,1
1303425,35803550,1,1
1304044,1304044,0,0
1304044,35804284,1,1
1304044,35804282,1,1
1304044,35101866,1,1
1304044,35804285,1,1
1304044,35804294,1,1
1304044,35804297,1,1
1304044,35101990,1,1
1304107,1304107,0,0
1304107,35804037,1,1
1304107,35804078,1,1
1304107,35804077,1,1
1304107,35101351,1,1
1304107,35804073,1,1
1304107,35805718,1,1
